order_id,customer_id,restaurant_id,order_date,city,order_amount,discount_amount,delivery_fee,payment_mode,order_status,delivery_time_min,food_cost,delivery_cost
247,81,91,2024-03-12,Mumbai,411,0,50,UPI,Cancelled,54,238.91,73
248,81,50,2024-05-26,Mumbai,1183,0,20,Wallet,Delivered,55,525.82,65
249,82,15,2025-01-14,Delhi,1460,150,30,Cash,Delivered,16,808.58,83
250,83,27,2025-05-24,Kolkata,1143,0,20,Wallet,Cancelled,46,572.94,41
251,84,37,2024-04-07,Bengaluru,1501,0,50,Card,Delivered,26,783.42,142
252,85,27,2024-04-11,Chennai,1129,150,50,UPI,Delivered,28,581.07,100
253,85,28,2024-12-09,Chennai,1147,0,50,UPI,Delivered,48,574.48,105
254,86,70,2025-08-17,Chennai,1952,150,20,UPI,Delivered,65,775.88,77
255,86,34,2024-03-20,Chennai,945,0,30,Wallet,Delivered,65,398.56,56
256,86,5,2024-11-04,Chennai,1044,0,40,Card,Delivered,38,423.89,136
257,86,84,2024-09-05,Chennai,505,0,30,Wallet,Delivered,51,213.95,67
258,86,43,2025-10-01,Chennai,1919,0,30,Cash,Delivered,50,682.66,50
259,86,23,2025-04-12,Chennai,556,0,40,Wallet,Delivered,41,306.18,131
260,86,86,2025-12-30,Chennai,1332,0,50,UPI,Delivered,25,582.6,133
261,87,96,2025-02-15,Delhi,681,150,20,Cash,Delivered,58,286.04,97
262,87,85,2024-04-19,Delhi,890,50,40,Cash,Cancelled,31,452.58,120
263,87,10,2025-05-18,Delhi,863,200,20,Card,Delivered,38,507.93,75
264,87,80,2025-12-11,Delhi,1949,50,20,Wallet,Delivered,56,1152.63,44
265,88,98,2024-02-16,Ahmedabad,589,50,20,UPI,Delivered,61,332.13,55
266,88,26,2024-07-30,Ahmedabad,424,100,20,Wallet,Delivered,55,181.08,137
267,88,79,2025-10-25,Ahmedabad,334,50,40,Cash,Delivered,46,146.61,112
268,88,53,2024-05-14,Ahmedabad,839,150,50,Card,Delivered,38,421.92,52
269,88,10,2025-11-26,Ahmedabad,1177,0,50,Card,Delivered,32,507.52,84
270,88,100,2024-04-20,Ahmedabad,481,200,20,UPI,Delivered,58,240.1,125
271,89,36,2024-06-05,Hyderabad,878,0,50,Card,Delivered,39,464.25,66
272,90,61,2025-05-03,Bengaluru,545,0,30,Wallet,Cancelled,65,319.01,124
273,90,96,2024-01-20,Bengaluru,781,200,40,UPI,Delivered,41,284.97,112
274,91,15,2025-01-14,Pune,1974,150,20,Cash,Delivered,15,1135.62,53
275,91,39,2024-08-19,Pune,857,0,20,Card,Delivered,33,413.41,139
276,92,14,2025-09-23,Delhi,1530,50,30,Card,Delivered,20,768.16,107
277,93,29,2024-01-24,Bengaluru,332,0,50,UPI,Delivered,49,173.69,134
278,94,63,2025-04-20,Pune,1504,100,50,Cash,Delivered,60,677.48,123
279,94,18,2024-08-03,Pune,1093,150,50,Wallet,Delivered,62,583.59,62
280,94,9,2025-11-25,Pune,405,150,50,Wallet,Delivered,18,168.88,95
281,94,25,2024-07-27,Pune,1182,0,50,Card,Delivered,45,536.44,35
282,95,49,2024-11-11,Delhi,1827,0,20,Wallet,Delivered,28,760.73,54
283,95,57,2024-10-28,Delhi,1088,100,50,Wallet,Delivered,56,636.27,110
284,95,95,2025-01-05,Delhi,504,50,30,UPI,Delivered,33,272.78,51
285,95,89,2025-03-26,Delhi,2000,50,50,Cash,Delivered,66,1095.4,89
286,95,91,2024-09-17,Delhi,1398,50,40,Wallet,Delivered,51,710.69,55
287,95,100,2025-02-21,Delhi,1221,100,20,UPI,Delivered,49,483.83,94
288,96,36,2025-11-13,Bengaluru,354,150,20,Wallet,Delivered,27,189.19,83
289,96,11,2024-09-23,Bengaluru,279,0,50,Card,Delivered,19,136.36,150
290,97,46,2025-06-02,Chennai,1967,50,50,Card,Delivered,35,707.51,95
291,97,44,2025-09-08,Chennai,1101,0,50,Cash,Delivered,69,513.87,96
292,97,47,2025-11-22,Chennai,1249,50,50,Cash,Delivered,33,664.26,92
293,97,59,2024-11-01,Chennai,1252,100,20,Card,Delivered,45,562.7,94
294,97,24,2024-04-04,Chennai,620,0,40,Wallet,Delivered,58,353.72,81
295,97,18,2024-09-18,Chennai,1487,0,40,Cash,Delivered,43,743.65,150
296,97,68,2024-08-12,Chennai,729,200,30,UPI,Cancelled,29,269.98,71
297,97,69,2025-10-19,Chennai,897,0,30,Cash,Delivered,63,325.34,142
298,97,77,2025-06-18,Chennai,1753,200,30,UPI,Cancelled,67,717.01,144
299,97,83,2024-03-15,Chennai,1503,0,30,Cash,Delivered,60,890.89,63
300,97,48,2024-07-21,Chennai,1985,200,50,Cash,Delivered,57,1065.62,51
301,97,35,2024-02-14,Chennai,515,50,30,UPI,Delivered,66,296.65,65
302,97,21,2025-07-17,Chennai,1866,0,40,Cash,Cancelled,31,800.7,44
303,97,39,2025-03-24,Chennai,340,50,50,UPI,Delivered,30,189.7,60
304,98,29,2024-04-27,Kolkata,1987,100,20,Cash,Delivered,60,1011.89,147
305,98,81,2025-12-04,Kolkata,1816,0,50,Cash,Delivered,27,891.05,90
306,98,92,2025-12-13,Kolkata,1329,0,40,Card,Cancelled,30,553.0,53
307,99,23,2025-09-18,Ahmedabad,1959,0,20,Cash,Delivered,40,826.89,119
308,99,65,2025-10-05,Ahmedabad,1972,0,30,Cash,Delivered,27,908.13,122
309,100,100,2024-11-20,Delhi,1957,150,50,UPI,Delivered,22,780.4,104
310,101,52,2024-10-09,Kolkata,1139,50,40,Cash,Cancelled,37,478.54,119
311,102,37,2024-10-08,Mumbai,466,50,20,Card,Delivered,58,204.58,82
312,103,71,2024-02-07,Chennai,1736,50,30,Cash,Delivered,33,704.44,82
313,104,57,2025-01-31,Chennai,434,100,40,Cash,Delivered,36,179.55,139
314,104,71,2024-02-25,Chennai,1869,0,30,UPI,Delivered,41,1058.56,84
315,104,36,2024-12-19,Chennai,1334,0,30,Wallet,Delivered,27,633.81,120
316,104,85,2024-08-07,Chennai,1256,50,40,Wallet,Cancelled,64,696.75,98
317,104,51,2024-02-19,Chennai,709,200,40,Wallet,Delivered,52,280.15,121
318,104,42,2025-12-08,Chennai,1270,200,50,Card,Delivered,43,661.36,88
319,104,69,2025-10-04,Chennai,541,0,50,Card,Delivered,54,232.86,102
320,104,80,2025-07-26,Chennai,1006,0,30,UPI,Delivered,70,429.17,81
321,104,89,2024-10-08,Chennai,692,50,40,UPI,Delivered,59,262.63,51
322,104,82,2025-11-24,Chennai,1618,200,30,Cash,Delivered,36,575.39,114
323,104,45,2024-11-25,Chennai,1766,50,20,Card,Delivered,44,1037.85,39
324,104,9,2024-10-08,Chennai,604,150,40,Card,Delivered,59,275.63,142
325,104,99,2024-08-28,Chennai,1566,150,20,Cash,Delivered,61,749.97,90
